In,Ga,Zn,Sn,Temp,Thick,Mobility,Vth,Stability
0.3798783749821964,0.3270734830702023,0.1651458486750197,0.12790229327258168,312,68,80.85635779611412,-4.7489908716351525,2.269831145250834
0.35313054241946024,0.32612627003174244,0.03175642897546464,0.2889867585733326,433,91,148.2009576979897,-6.367337706324527,2.1645366812473026
0.06215414061479743,0.3236464029074007,0.3412032695144689,0.2729961869633329,287,41,57.78952922874008,-3.5887284729074658,2.4439045554801115
0.14010568768135437,0.40040495297129336,0.08401348059717301,0.37547587875017935,430,72,122.85993546454488,-6.155126044154425,1.980418545138293
0.3525631510155169,0.13881466096438805,0.3085295953075862,0.2000925927125088,418,86,109.22279458094438,-8.983124947241427,2.4997035776857466
0.1424572092890023,0.24521225666620844,0.4015697668919243,0.210760767152865,332,33,58.8777138159847,-4.218881384889804,2.230861436254218
0.08584195393552158,0.10667016047052483,0.44464074373223944,0.3628471418617143,298,33,84.61746204168944,-7.317122022045346,3.664264395278067
0.26324255483440423,0.15233772654064173,0.3719036568669423,0.21251606175801183,341,94,87.41880150583621,-8.822094299140694,2.6536644474381244
0.43412422890856683,0.1796427203536169,0.12699403422932232,0.25923901650849396,202,33,128.6355726643455,-6.041088117448475,3.7874381654345655
0.19118735318724492,0.3235906408053303,0.29436934293285943,0.1908526630745653,348,90,74.30659833052994,-6.4220230553465925,2.187521494872477
0.2853223033670916,0.17565707745049625,0.1323074449131745,0.4067131742692378,498,88,193.80798616962264,-8.322152200015736,3.203553829639827
0.17791468692997786,0.10276310669468947,0.3388734855901654,0.38044872078516734,352,63,123.49407068424051,-9.02898919143758,3.644636714242312
0.09095520856174522,0.2447617551076992,0.37707911320204845,0.2872039231285071,327,44,66.52770067252787,-5.812594512340559,2.27652354243632
0.3198604822257312,0.33139251921252655,0.1617307527862671,0.18701624577547515,491,22,95.97117051919611,-2.9690604351179357,1.5733418048403978
0.3065694206179089,0.2351800235949011,0.1364352589978325,0.3218152967893575,442,73,144.31723629864734,-7.246271120614497,2.615899510246857
0.3655530344837927,0.23495143217837056,0.06204582024774715,0.33744971309008953,490,35,172.42175567024194,-5.28144689298807,2.7926362919658536
0.03987922854509014,0.49423507685396895,0.19885386894139356,0.2670318256595475,426,20,63.039928392825175,-1.685103138346113,1.372733458472231
0.006324901866007022,0.46732496958522585,0.17448230492547512,0.35186782362329205,496,76,97.65656817042478,-5.068007005390492,1.3495180367541346
0.15825533354293925,0.05468330251024902,0.14061333848570023,0.6464480254611115,393,63,323.69699819388416,-10.483726709937958,6.720520657087356
0.23112510118821858,0.16958383666860735,0.1467939142755884,0.4524971478675857,321,23,171.64959461841647,-5.8299626528427275,4.261688110865378
0.24116855729816555,0.22019248154458734,0.2211080410770702,0.3175309200801768,480,59,129.43459437171077,-6.95251510219907,2.3264241262748477
0.021007827298499725,0.20195453496877225,0.39453432832898466,0.38250330940374344,296,65,83.56694333403676,-7.490403333694464,3.1415323821743972
0.152039081918676,0.19091698000696397,0.3231499068619282,0.33389403121243194,213,95,90.54238284360969,-9.189414168525854,3.6488655921622017
0.29368577864237533,0.3618120258205257,0.22181894431280322,0.12268325122429574,380,28,66.35525473462161,-3.0797994953662675,1.6791313073389675
0.13373985322999765,0.06985906920126408,0.38264401864833125,0.41375705892040704,255,28,103.0017429764791,-6.662720466708199,4.430712237788814
0.37250633738865135,0.0305812274935858,0.12019194160643698,0.4767204935113259,383,76,295.79439060196376,-10.886028323514381,5.580559818732128
0.17121924070453007,0.3387493313861708,0.2552274186116832,0.23480400929761608,242,42,63.967216246179255,-5.373384431043562,2.809313428492647
0.3789177501836636,0.07866432379676583,0.05693582175434436,0.48548210426522614,473,56,316.7532077344638,-9.073067700655727,5.135947358721422
0.39906280193351956,0.3160363481152241,0.09487484156948672,0.19002600838176958,473,57,116.55600858115488,-5.57762822122824,1.694644982603839
0.18616888728242192,0.4353194982274735,0.12234786796502783,0.2561637465250766,333,88,86.3280930686824,-5.621711577506804,2.1768933770328327
0.3502381572602065,0.6135886233315059,0.022391594678555168,0.013781624729732388,428,29,61.67564255827481,-0.20613571611089473,1.0530841584669846
0.28491952244928415,0.24612008867705967,0.2214564858621847,0.2475039030114714,256,89,98.63391234824442,-8.158352108728144,3.1197596736397606
0.0016573436484722361,0.21212401219578558,0.3247977423282723,0.4614209018274698,314,36,97.25937276919632,-5.654041771408201,3.384322483076534
0.4087511160401446,0.3728087211984484,0.006000874343648073,0.21243928841775883,461,77,129.9202960862812,-6.764479564425494,1.9363068355250876
0.4010736085423539,0.05949347545460742,0.3662142641211773,0.17321865188186142,290,43,89.96287686288557,-6.504271138369439,3.3735895569179295
0.2728042218151533,0.09098379779089633,0.4288172975767103,0.20739468281724,480,24,92.68529871410789,-4.903468380420067,2.2268456665713545
0.2885911540453236,0.22694235722921546,0.1704457520843793,0.3140207366410817,250,29,108.44539442657903,-4.748312419379007,3.3366552542527765
0.03985959282457868,0.297137275944555,0.2901143270641174,0.37288880416674897,335,55,87.84876374204507,-5.88489450372599,2.8038907418478054
0.22238349791484968,0.5227878207449371,0.014582842648648054,0.24024583869156527,469,50,93.25240690650047,-3.6358297437025424,1.113238096625892
0.03344423263412492,0.3742196086534433,0.22906296242349872,0.3632731962889331,308,93,84.50394190317684,-7.02360115402824,2.587961877700172
0.4898262688552331,0.03886417023305844,0.27411989784931107,0.19718966306239735,295,57,129.43854696975646,-8.780008506130711,3.714779862434921
0.3585881046233919,0.018218814987706174,0.27913413289714084,0.34405894749176114,318,48,158.4575093410076,-8.315059081277672,4.648755339536105
0.43746968972987743,0.16795337990930137,0.35203683574843064,0.042540094612390444,223,50,60.78670680011458,-6.648771571322358,2.8640589542983514
0.38197205584135985,0.1052906186075952,0.10429072255518518,0.4084466029958598,460,91,241.98019660112925,-9.376350653686048,4.143192570103164
0.21559056552882497,0.2061682639710508,0.425589326394789,0.1526518441053352,201,56,50.2226566401566,-6.494484656044164,2.9601592887056207
0.07322366907656302,0.35637505929520175,0.24032098370762414,0.33008028792061117,228,65,69.49354403443562,-6.398980886870383,2.882030399616915
0.32250274693232156,0.026273477204088458,0.3817435545740905,0.26948022128949956,431,85,130.7486164141594,-9.194054432601623,3.2502925705583166
0.3208824555183815,0.382884240073326,0.16879600218477037,0.127437302223522,231,33,54.814489200349776,-2.824832200178124,2.696762439602643
0.06202092053345305,0.35356569818260253,0.25325605544090124,0.3311573258430433,323,74,80.66898604329155,-6.508823034006342,2.5736465016081405
0.18825295258720298,0.11637674680420616,0.2854520023282574,0.40991829828033344,292,32,130.60899499035716,-7.712750101645817,4.339431979889095
0.12090871780056804,0.3746719866736496,0.2622979405340271,0.2421213549917552,208,37,50.13756038004652,-4.698369908487466,2.840381010260732
0.34986778188365353,0.03819859174222162,0.27252382353200155,0.3394098028421232,406,91,174.30454876991865,-10.82072662705234,3.798367537875575
0.4230341797411714,0.28477533150766193,0.05789760571351426,0.23429288303765247,291,98,129.8547599730056,-7.62875467836784,2.9484868270438414
0.3006964944940731,0.27509234858590825,0.09932727256182972,0.324883884358189,340,39,128.5244735421607,-5.906350891186247,2.8611925959233937
0.0932051190210379,0.19784253090793397,0.4136341741088132,0.29531817596221505,492,46,88.04537870475855,-6.519104969324524,1.8741900433243692
0.270980001864587,0.21823397404645145,0.23733134398286804,0.2734546801060935,441,35,105.69807355827561,-5.209177541570114,2.175504560520977
0.03649987172095014,0.31163639561788303,0.4886978523502434,0.16316588031092336,495,21,57.019268519816535,-2.7356252224791517,0.9638425620830444
0.348610888365742,0.1676307856008979,0.17972847666036137,0.3040298493729988,398,29,138.364796145975,-6.1990066955131375,3.1629082838410776
0.16716409569225488,0.028906428713106204,0.3252588292081258,0.47867064638651324,409,82,178.86356510946862,-11.108009294333971,4.597196772639449
0.2719164536563065,0.153690083599117,0.1688675008584598,0.4055259618861167,276,63,159.13287700349125,-8.247969681643939,4.108125260511046
0.3481099582802855,0.17495467055142652,0.37963165246135244,0.09730371870693562,312,61,67.07557753056548,-6.05686671540942,2.5167540413679954
0.2894917046297427,0.2041578326897908,0.33016649536370485,0.17618396731676172,391,93,90.75558639616283,-8.51304503254733,2.452168864917704
0.08538371170894227,0.27164997053220624,0.43133873112237703,0.21162758663647452,404,38,63.90762766702704,-5.167047931440814,1.832763635576469
0.39730323294843206,0.32209917380315195,0.22680156157966602,0.05379603166874997,252,39,53.79104648382502,-2.8020124406143356,2.265419729809591
0.003336968711242268,0.2578005601479022,0.34069733011531067,0.39816514102554484,407,93,101.71225629996358,-8.229967453823452,2.418932473346538
0.34115347653233175,0.21533801895788263,0.24973830765560606,0.19377019685417954,214,75,83.78498439433028,-6.388981703887918,3.226132209125514
0.04681397975242974,0.4452881833580991,0.08279518300801048,0.4251026538814607,234,99,102.72236375732362,-6.020941090252438,3.269143869866248
0.24876309557738122,0.22621652462899738,0.290546891330512,0.23447348846310925,345,66,86.59483473938289,-6.801687852302676,2.705993944191356
0.23765335865003306,0.2717101807789548,0.30410136408281,0.18653509648820207,249,57,61.28817166177345,-6.039267502812874,2.6748915554446353
0.19512129389169852,0.034520279610188845,0.11656138500544505,0.6537970414926675,260,94,364.9295110740826,-11.387342303619075,7.764414114510362
0.3828872506464803,0.24723895322278186,0.18472715317890848,0.18514664295182945,278,55,92.27699008342002,-5.670492179960674,3.053931407017876
0.3322823039658355,0.10738203671848631,0.25480797709996506,0.305527682215713,267,22,118.48966681731932,-5.369275450909364,4.053495147606545
0.0332758039312107,0.214837698078886,0.18345527390752583,0.5684312240823775,465,48,182.1716544289378,-7.711208662666443,3.7905431872247077
0.23887821530268488,0.34116171256286554,0.048943769171161305,0.3710163029632884,450,83,148.8707864903949,-6.523178062037619,2.4526468471523115
0.2767376941052457,0.2893561824506371,0.1770772682036297,0.25682885524048754,382,59,104.00823163559967,-5.62365493144893,2.47965870174734
0.1250949690058702,0.28728859343459395,0.27323290381025256,0.3143835337492834,462,58,98.93810904722059,-5.845453197263001,2.0911250785582802
0.22508063230250167,0.014269869730569545,0.20113417797614716,0.5595153199907816,444,95,287.880456354833,-10.447482546056039,5.687277386400772
0.416166575169739,0.2024204403962146,0.26410548590379873,0.11730749853024769,266,58,76.66521478820206,-6.674804906170505,2.9595795003299066
0.3672555443351776,0.39040600604105996,0.05915637624551477,0.18318207337824763,470,90,113.05490972995791,-5.830273168483416,1.5394078834516143
0.2508189654929636,0.2891556081553583,0.292343640960381,0.16768178539129713,362,99,84.19364687925882,-6.948764843239415,1.939341095757505
0.48694274940094195,0.0402394963077217,0.2106543101006033,0.2621634441907332,448,97,182.13028312047757,-9.794782794476426,3.497688786199528
0.33143539023117635,0.011313420692505785,0.09135362197057008,0.5658975671057478,329,23,359.5187466118278,-7.387977165699885,7.180206518114766
0.20307626647714802,0.27918459772124027,0.293724207305554,0.22401492849605767,286,90,74.66337322803123,-7.89374491304377,2.4315968521287434
0.26003363038285354,0.1862105211636165,0.129783270253359,0.42397257820017087,428,65,183.05070750840306,-7.66935878994119,3.5349558530439804
0.39162749018008414,0.3212671541735951,0.07305368382234334,0.21405167182397758,441,83,127.98936304124945,-6.649997076777638,1.933532251759234
0.43894803119651665,0.09425443344646267,0.2818529743528874,0.18494456100413328,349,94,120.17964371238969,-9.346611540501518,3.2202717122625275
0.2195534410602639,0.31347407121676174,0.22065468268497707,0.24631780503799722,350,71,90.75380106005613,-6.1935876749152206,2.2396660820245313
0.3222197513488327,0.05991192061204346,0.4673031913590568,0.15056513668006716,273,60,70.84586686820992,-7.46440846011905,3.0665904309444745
0.3693349610590079,0.3973675847981447,0.0753508404523365,0.157946613690511,301,39,75.56266371374586,-2.941891678676519,2.105611205306385
0.354636950278512,0.1782029631417721,0.23725931389466362,0.22990077268505235,201,97,97.34225954640765,-8.389074172135018,3.6546531515450016
0.10792322608680542,0.35695142109348094,0.217523225252537,0.3176021275671767,355,54,83.06320324859891,-4.89708856383683,2.2726770398296394
0.3869883027662495,0.32060523654196516,0.21193371725412338,0.08047274343766189,251,68,60.748234758358386,-5.639773803000749,2.4483772948140397
0.5233650274784823,0.3956432244269001,0.03358012839081309,0.047411619703804406,378,32,84.8826153849951,-2.5207230269587573,1.6709370020356633
0.0379581310676518,0.315331252049327,0.24685116919244574,0.3998594476905754,400,31,92.7205181942229,-4.056232066132211,2.386498516441923
0.4415714374414176,0.24026798844075578,0.06738578557257636,0.25077478854525026,286,99,148.18191345490507,-8.448513748063236,3.3144285959057846
0.2822027602462543,0.2278380609661009,0.28132108451827675,0.20863809426936805,490,31,95.57187305423867,-5.233604185654148,1.6692845996282508
0.23800386766148196,0.11267287372042968,0.2969289687741472,0.35239428984394106,242,47,112.4383608240898,-7.705632822218726,4.183722744741082
0.25576819782056703,0.34153146144411956,0.14057802831921434,0.262122312416099,321,64,96.09668040464831,-6.645132745670057,2.6641212075659264
0.34429575874026996,0.08095745470454686,0.33342120483792653,0.24132558171725663,274,31,97.47752046373051,-6.6533591153974125,3.742919452717033
0.2650054272627576,0.35688635801304003,0.3739169365039428,0.004191278220259617,243,61,41.64647187809976,-4.340922365134424,2.1065032777460724
0.2781862683981083,0.06271425842505843,0.23691811516672714,0.42218135801010614,487,74,197.01891168328638,-10.044940806672114,3.7946427838364176
0.34682258980489233,0.24410839842477047,0.06705772019014973,0.34201129158018745,363,57,160.61821806259624,-6.280521971921517,3.2507189973420747
0.3996516213073357,0.03441759272154125,0.15470187152446052,0.41122891444666243,304,23,229.98576775900224,-6.616455896505001,5.21199661664828
0.5647123964908225,0.14119311900985398,0.09557554821035866,0.19851893628896494,469,43,167.4974722942302,-7.287850856178156,2.8426969025676074
0.1922891689583909,0.5242195927028731,0.08195959421970714,0.2015316441190289,491,32,82.38534154975324,-1.8710562441490823,1.121442615768046
0.40695338216421434,0.36960182395565444,0.1391974338306629,0.08424736004946849,465,47,86.02668914190582,-3.6029482341615373,1.185999351518425
0.3720003473799391,0.004414730408277838,0.14562826408927743,0.4779566581225056,277,93,284.5881837387378,-11.9886866849909,6.3091174413591435
0.32039490981352436,0.2504476332452526,0.2869482776728629,0.14220917926836005,386,43,75.41250239084853,-5.038409895284444,2.0394423020653467
0.38490990451118073,0.11368503548121092,0.26936214476686265,0.23204291524074575,421,76,128.9064782980066,-7.894514121781292,2.8811321619480053
0.10451971269931618,0.28257859312638683,0.3691707629418742,0.2437309312324228,331,53,66.65300882126388,-5.151457743033867,2.2414212949253245
0.4126466821663884,0.02217920977844799,0.2722483523900674,0.29292575566509627,497,93,179.41229083859517,-10.675823181099629,3.361095632535065
0.10845981990159169,0.35906870260717216,0.5278669753514393,0.0046045021397969075,400,93,49.092960834286124,-5.707556229259771,1.0757710789692005
0.03578518430341264,0.3142887805171793,0.1567943907853406,0.4931316443940674,251,41,115.77437649017324,-5.8048894762266,3.7058812606624087
0.11902049364297075,0.34189885109389784,0.184155723309017,0.3549249319541145,493,35,105.62836308426444,-4.401064611370998,1.7995839133670064
0.0006750495366117628,0.25493426724935775,0.3754897924204104,0.36890089079362015,472,25,85.87983563082187,-6.289451455311739,2.076620396499988
0.7415247629680278,0.1400539098254091,0.008257263707574914,0.1101640634989882,380,83,187.38797271489227,-7.265186688812937,3.0780976237543474
0.38337798757094477,0.0820392618183265,0.013866306804733079,0.5207164438059957,360,36,351.84907739825746,-7.574468540431876,6.030735529619004
0.2884810282554239,0.38315847726507973,0.27012287418494463,0.058237620294551644,237,58,45.40514466833047,-4.400882476451312,2.2413089634526804
0.11857347965311865,0.07618560792033628,0.2432114815528079,0.5620294308737371,302,82,205.87971928782767,-10.079803334101179,5.470254376056601
0.328059999206867,0.06496629048225604,0.3518423044976239,0.255131405813253,481,74,125.0759035728481,-8.409481426154429,2.734611056294794
0.41458734556965404,0.14797676372816937,0.13022661824483522,0.30720927245734125,313,54,158.4758755637138,-6.684005492796324,3.6715656891455497
0.4492774075581913,0.033626283992304225,0.4356142625208979,0.08148204592860653,448,29,81.9548186408295,-6.471021928732182,2.367829348214862
0.1859728027430182,0.17636799948399637,0.49006919780349256,0.147589999969493,246,33,44.1410835329024,-5.771852253540036,2.9091909204709014
0.1720378923214205,0.23560035841592697,0.3541904993392263,0.2381712499234263,246,62,64.30908390285599,-6.164624994024016,3.082402262179703
0.3631642950842736,0.40692883369970906,0.11176202856565637,0.118144842650361,455,47,85.9923111980127,-4.277677574057216,1.2343834241911942
0.2710303894404631,0.025127346931919058,0.36530920794977734,0.33853305567784053,475,47,143.04473410667262,-8.082008669875833,3.268795176835393
0.44465537555862045,0.00020686549374068265,0.39609339220252193,0.1590443667451169,227,97,97.56666754874128,-9.923954285330497,3.875946806434969
0.29135640991145306,0.2438006696909586,0.28354154104654566,0.1813013793510428,305,72,81.49563631463448,-7.067459812612391,2.5435964532053883
0.3384799398419165,0.30206626146796545,0.15394812770770575,0.2055056709824122,311,64,92.67653941475423,-4.989747092333987,2.5683528153887023
0.4132085923582647,0.3511654882531286,0.18845502307907605,0.04717089630953065,333,86,73.42208626360102,-5.550334564966124,1.9848512970858583
0.3453982883534164,0.011688717286965295,0.29649606955288793,0.3464169248067304,437,87,173.50221783645483,-10.309121133203618,3.9986589359637286
0.3471154371358288,0.2442022335413316,0.0891061037694958,0.31957622555334386,450,54,154.9845023839301,-5.854208203193192,2.6718464350937374
0.35479901530610103,0.3406428433008062,0.07238072341399603,0.2321774179790967,204,27,88.79203587728314,-2.6382830026591453,3.1842558181632734
0.23924052975425708,0.37859819297758585,0.27322176106635515,0.10893951620180198,249,87,55.64070099182028,-5.444126680497469,2.3301951890081285
0.1770858599520151,0.3340399488854537,0.06862558061134409,0.4202486105511871,232,35,120.98399552992538,-5.815287686743639,3.666404516842868
0.0745936078971341,0.548235589761633,0.1338298191285509,0.24334098321268216,304,85,66.21687537621857,-4.072346354772968,1.853095916247039
0.2364555365185633,0.006716645638068651,0.6236571424529579,0.13317067539041014,214,37,44.80433616061831,-6.385296992418009,3.119979853549365
0.2610139621158549,0.5113261408682628,0.11137946415246072,0.11628043286342143,345,46,58.43259130541888,-2.796666073858502,1.675902847144432
0.2833747852401628,0.2850636439223769,0.24513508954871258,0.18642648128874778,346,92,90.10950187550823,-7.853826129218496,2.397454818618127
0.2601319399863369,0.2980745638238833,0.3967111225101812,0.045082373679598775,300,25,42.32418606111809,-3.2072266831721548,1.8241791251605453
0.14911482366924045,0.3566563985984965,0.16258271569369337,0.3316460620385696,382,39,96.16474166650389,-4.683835468340994,2.3652378132561926
0.46886771730706517,0.05758052114878701,0.3473384877610796,0.12621327378306815,247,43,83.1264555589046,-7.2317242837765985,3.4951124325903313
0.43081828719830156,0.16658885552851413,0.36291605837304075,0.03967679890014375,277,75,69.03377957816537,-7.211500541999154,2.717524206070695
0.1854451405919281,0.32622510294911705,0.263185187754353,0.2251445687046019,410,20,73.50732882059238,-1.9060326546960444,1.8139631218244503
0.1650267014129464,0.2600509272358728,0.2291452970718683,0.34577707427931254,409,29,105.05557072281056,-5.861273314871838,2.5809352588726577
0.15364836579485266,0.3192566837749516,0.3366895072874868,0.190405443142709,487,51,73.31165864524348,-5.399759815522081,1.2818018918885772
0.3123485116220462,0.10289722081423439,0.13725906559109163,0.4474952019726278,429,58,224.9885928988511,-7.616639721367168,4.42582059158303
0.2803127458513386,0.16725963188051535,0.29895325115894755,0.2534743711091985,277,40,89.1725675164981,-6.111017646815357,3.2965449386403254
0.12778503390280244,0.37279576388534275,0.05118918107756781,0.44823002113428706,264,59,129.0166655121856,-6.733378183119479,3.676645976519698
0.36984203538629185,0.09684827806531797,0.3011509173336475,0.23215876921474277,482,72,128.31210183826911,-8.618591334626586,2.648710366965102
0.2137903514602101,0.1909427376333369,0.5873071263014797,0.007959784604973194,373,92,52.111531963903424,-7.5150915185986875,1.6201090066866093
0.3474402789699022,0.3725661215631281,0.26405676022775343,0.015936839239216204,293,48,48.871656124278964,-3.8917381642023443,2.043778253189341
0.17903557686946747,0.34178415137395207,0.33084269588790094,0.1483375758686795,397,62,65.98378478138966,-5.685662908846894,1.6074175200588077
0.4504318783867055,0.2625742371256176,0.14041874671071042,0.14657513777696643,339,20,93.72771054196,-4.512448630131372,2.5209410592402683
0.01710498320719169,0.11447084439017875,0.33433030523307483,0.5340938671695548,311,38,136.31343966488961,-7.428506792327115,4.494075571165292
0.10148310833886498,0.4308918514238356,0.2026059892754166,0.26501905096188283,498,63,85.31110526965587,-4.515822013292852,1.0198964826312622
0.1383072559313663,0.38440764037979974,0.3750558299219566,0.10222927376687728,217,33,31.05816154010051,-2.908585558184446,2.4119420129620037
0.16259012037824502,0.3420009107716926,0.13042499921016074,0.3649839696399016,317,32,101.88147540505462,-4.666244480754288,2.824564227426909
0.10471160508367644,0.1926363533990473,0.5657964590494998,0.13685558246777632,453,55,60.720013560045565,-5.700755013812431,1.4032210370602425
0.4448016100345128,0.1810951254165041,0.16955728905281975,0.20454597549616338,375,63,125.26259603757448,-5.827368582470713,2.8208784088494845
0.012310149472508946,0.12005098701516735,0.5082722880118689,0.35936657550045487,414,93,96.85452746132785,-9.058816282018654,2.6305006879484765
0.2380676494888374,0.32287563245842943,0.24027300056142345,0.19878371749130977,379,68,80.67226303730986,-6.0174549546325995,2.0519493467299856
0.38360514754990427,0.4122602997504655,0.0866360161600795,0.11749853653955071,380,64,85.31370582881493,-5.229003082365796,1.475466259457227
0.1840661575174079,0.027298837137514995,0.48798977337455873,0.3006452319705185,299,96,94.45819994325994,-11.072073120186849,3.7360330870371867
0.10692984037844237,0.1704017725666928,0.33098791360421864,0.39168047345064605,317,59,103.01643054201804,-8.467002513699144,3.478591112829921
0.3434853394350621,0.47964530912909836,0.062436829374460545,0.11443252206137909,331,94,78.43907818784412,-5.653617809523186,1.7909063882223526
0.3654101105871681,0.40788373230389746,0.13659916057637903,0.09010699653255543,458,51,82.12610435469354,-4.429908087045465,1.3819052128767537
0.32489411918409083,0.3372822412441739,0.0207833787597147,0.31704026081202064,328,46,132.1080652532716,-4.96674754404563,2.8049943086404014
0.0376847162205044,0.2081989868759704,0.2918168377113895,0.46229945919213583,241,67,106.01753172685804,-7.027294386894432,4.056631054457035
0.13358459173104936,0.2559913751527055,0.1612875097614514,0.4491365233547937,326,30,131.8041996054693,-5.67913125276114,3.5455665515363712
0.18941105214591503,0.259515542859182,0.19717314286687732,0.35390026212802556,235,85,106.83862961897503,-6.778361026154577,3.5250552705722753
0.2754528604602797,0.19049768824780783,0.14259672756673883,0.3914527237251737,309,25,147.26965407481697,-4.831594347927839,3.7980848148603443
0.056416915615343975,0.18494049844969698,0.35687946890031147,0.4017631170346476,386,99,113.8019760812895,-9.61944435029674,2.805252283155384
0.246902675908988,0.3346207515957532,0.1875843720010519,0.23089220049420697,346,54,85.7877828343121,-5.189766176480569,2.242441094203346
0.30620796633817055,0.35238812249114065,0.17648833512608442,0.1649155760446043,271,27,62.92531973710596,-4.441366678607951,2.5236377475143303
0.27242299155042204,0.23496202680831452,0.09682494409909523,0.3957900375421683,212,86,151.21984668605862,-7.980523960002557,4.349227751826799
0.2862919778425073,0.23242234104910398,0.09656299849833976,0.3847226826100489,464,61,171.04857046799347,-7.023098035172522,3.0860023508966217
0.20001931041588344,0.2805908102949767,0.2120911099666541,0.3072987693224858,205,38,80.26835498134172,-4.853940946260489,3.371748583723534
0.42578814220515687,0.1494226504698293,0.416111318731503,0.00867788859351102,318,26,55.70668521317856,-5.337018439110785,2.454334169378928
0.054341115031421326,0.40119063234423374,0.41553967590776464,0.12892857671658037,221,41,31.82227235206031,-2.860215264797204,2.3655865583704516
0.3898783624916358,0.25805558654727206,0.14882884325148163,0.20323720770961062,297,40,99.61341378204997,-4.650602832418211,2.5955666064440033
0.18241563946310904,0.40913063989784837,0.25597660350134027,0.15247711713770226,391,83,68.53907116121354,-5.616200978661379,1.5086451370225333
0.49837124758441315,0.26790780784286694,0.2036009073021229,0.030120037270596974,429,29,79.7460592038493,-4.074188609624169,1.6205874700868346
0.09748746813726092,0.21159090910645895,0.5047529426934892,0.18616868006279083,200,83,45.93084424267658,-7.501005240135386,2.797313715628408
0.5192807861286246,0.13471317480027703,0.08409929817146802,0.2619067408996301,452,71,196.30604574193572,-7.91634462514682,3.0504557707727824
0.3588006942185181,0.09942505226484086,0.26409744818322634,0.27767680533341466,238,90,122.14051371822612,-9.228357181391347,3.9840636876673527
0.36477362658549883,0.34057714720403726,0.03761734453390438,0.25703188167655955,324,33,113.76885824861706,-3.7419311685652956,2.8433583626748384
0.09062852522609523,0.33243935799135393,0.18109263736524053,0.3958394794173103,341,39,96.81310036206882,-4.857488835728964,2.8231487763513265
0.39216714029863203,0.27230017627480935,0.09779313724611384,0.2377395461804449,387,43,121.26983618254121,-5.442728849056147,2.4812217031718946
0.4950794182180629,0.3597517423013474,0.018679242516401053,0.12648959696418863,258,66,97.21012545510399,-5.579649826688568,2.746207428406129
0.3800546224243171,0.36315557190423553,0.2020833152323951,0.05470649043905242,480,56,79.9443607687862,-3.900863746176043,1.3649514417709179
0.2890590985494048,0.14499677235596053,0.39998231546246565,0.16596181363216894,288,22,59.54379439773949,-5.605024804434146,2.7047082461731544
0.5521700006787768,0.0003227634192831363,0.4408328939572005,0.006674341944739753,445,86,95.22109972594103,-9.195441537437736,2.323941011990737
0.44210923590574835,0.09197739158489912,0.0303716270977313,0.43554174541162116,424,20,294.002706632935,-6.077004521628506,4.651299218690092
0.30454775822368385,0.3190521997632761,0.22612171429195427,0.1502783277210857,370,95,86.32292353412748,-7.475268003130829,1.7798290222399502
0.15848555510825477,0.21048584499195927,0.5478098230620667,0.08321877683771917,392,52,51.45747684205908,-5.277435307662911,1.6813326664212325
0.13402981497722455,0.1920578762053764,0.3761067448887252,0.2978055639286738,267,83,80.17652573898089,-8.825268342977052,3.292817562001551
